         481573117 function calls (477158168 primitive calls) in 1291.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4560    0.011    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_opacity.py:6(__init__)
     4569    0.011    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_x.py:6(__init__)
     4569    0.011    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_opacity.py:6(__init__)
     4569    0.011    0.000    0.025    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_array.py:6(__init__)
     4569    0.011    0.000    0.026    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\textfont\_color.py:6(__init__)
     4588    0.011    0.000    0.016    0.000 C:\Python34\lib\site-packages\_plotly_utils\basevalidators.py:1799(__init__)
     4569    0.011    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_opacity.py:6(__init__)
     4560    0.011    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\line\_color.py:6(__init__)
     4569    0.011    0.000    0.025    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_cmax.py:6(__init__)
     9191    0.011    0.000    0.127    0.000 C:\Python34\lib\site-packages\plotly\basedatatypes.py:3327(__init__)
     4569    0.011    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_array.py:6(__init__)
     4569    0.011    0.000    0.025    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\line\_color.py:6(__init__)
     4569    0.011    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_cliponaxis.py:6(__init__)
     4569    0.011    0.000    0.025    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_traceref.py:6(__init__)
     4569    0.011    0.000    0.029    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\textfont\_size.py:6(__init__)
     4569    0.011    0.000    0.081    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_xcalendar.py:6(__init__)
     4560    0.011    0.000    0.038    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_layer.py:6(__init__)
     4569    0.011    0.000    0.061    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\_marker.py:6(__init__)
     4569    0.011    0.000    0.024    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_hoveron.py:6(__init__)
     4560    0.011    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\line\_dash.py:6(__init__)
     4569    0.010    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tick0.py:6(__init__)
     4569    0.010    0.000    0.030    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\unselected\textfont\_color.py:6(__init__)
     4569    0.010    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_width.py:6(__init__)
    23290    0.010    0.000    0.010    0.000 {built-in method round}
     4560    0.010    0.000    0.025    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_fillcolor.py:6(__init__)
     4569    0.010    0.000    0.021    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_colorscale.py:6(__init__)
     4569    0.010    0.000    0.039    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_sizemode.py:6(__init__)
     4569    0.010    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_xaxis.py:6(__init__)
     4569    0.010    0.000    0.035    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_titleside.py:6(__init__)
     4569    0.010    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_cauto.py:6(__init__)
     4569    0.010    0.000    0.032    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_lenmode.py:6(__init__)
     4569    0.010    0.000    0.039    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_visible.py:6(__init__)
     4569    0.010    0.000    0.046    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_type.py:6(__init__)
     4569    0.010    0.000    0.031    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\unselected\_marker.py:6(__init__)
   261812    0.010    0.000    0.010    0.000 {method 'bit_length' of 'int' objects}
     4569    0.010    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_size.py:6(__init__)
     4569    0.010    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_borderwidth.py:6(__init__)
        9    0.010    0.001    0.010    0.001 C:\Users\khai.bui\Desktop\Operations\5. Eclipse\Python HJS-LS\src\crossover\crossover.py:79(<listcomp>)
     4569    0.010    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_cauto.py:6(__init__)
 1178/114    0.010    0.000    1.876    0.016 <frozen importlib._bootstrap>:2234(_find_and_load)
        4    0.010    0.002    0.010    0.002 C:\Users\khai.bui\Desktop\Operations\5. Eclipse\Python HJS-LS\src\crossover\crossover.py:101(<listcomp>)
     4560    0.010    0.000    0.031    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_xsizemode.py:6(__init__)
     4569    0.010    0.000    0.019    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickangle.py:6(__init__)
     4569    0.010    0.000    0.075    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_ycalendar.py:6(__init__)
     4569    0.010    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_ticktext.py:6(__init__)
        4    0.010    0.002    0.010    0.002 C:\Users\khai.bui\Desktop\Operations\5. Eclipse\Python HJS-LS\src\crossover\crossover.py:100(<listcomp>)
        9    0.010    0.001    0.010    0.001 C:\Users\khai.bui\Desktop\Operations\5. Eclipse\Python HJS-LS\src\crossover\crossover.py:80(<listcomp>)
     4569    0.010    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_cmin.py:6(__init__)
     4569    0.010    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\tickfont\_size.py:6(__init__)
     1139    0.010    0.000    0.013    0.000 <frozen importlib._bootstrap>:599(_validate_bytecode_header)
     4569    0.009    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_thickness.py:6(__init__)
     4569    0.009    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_y.py:6(__init__)
     4569    0.009    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_symmetric.py:6(__init__)
     4569    0.009    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_cmin.py:6(__init__)
     4569    0.009    0.000    0.021    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_hovertext.py:6(__init__)
     4569    0.009    0.000    0.038    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_showexponent.py:6(__init__)
     4569    0.009    0.000    0.026    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_maxdisplayed.py:6(__init__)
     9240    0.009    0.000    0.009    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     4560    0.009    0.000    0.039    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_type.py:6(__init__)
     4569    0.009    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\gradient\_colorsrc.py:6(__init__)
     4569    0.009    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_traceref.py:6(__init__)
     4569    0.009    0.000    0.019    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\hoverlabel\_bgcolorsrc.py:6(__init__)
     4569    0.009    0.000    0.024    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_len.py:6(__init__)
     4569    0.009    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_nticks.py:6(__init__)
     4569    0.009    0.000    0.027    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_thickness.py:6(__init__)
     4569    0.009    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\textfont\_colorsrc.py:6(__init__)
     4560    0.009    0.000    0.072    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_xref.py:6(__init__)
     4569    0.009    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_error_x.py:6(__init__)
     4569    0.009    0.000    0.013    0.000 C:\Python34\lib\site-packages\_plotly_utils\basevalidators.py:1661(__init__)
     4569    0.009    0.000    0.027    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\titlefont\_size.py:6(__init__)
     4569    0.009    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickformat.py:6(__init__)
     4560    0.009    0.000    0.026    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\line\_width.py:6(__init__)
     4569    0.009    0.000    0.023    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_dx.py:6(__init__)
     4569    0.009    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_reversescale.py:6(__init__)
     4569    0.009    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_customdata.py:6(__init__)
     4569    0.009    0.000    0.026    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\unselected\marker\_size.py:6(__init__)
     4569    0.009    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_symbolsrc.py:6(__init__)
     4569    0.009    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_fillcolor.py:6(__init__)
     4569    0.009    0.000    0.024    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickformatstops.py:8(__init__)
     4569    0.009    0.000    0.026    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\marker\_size.py:6(__init__)
     4569    0.009    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_selectedpoints.py:6(__init__)
     4569    0.009    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_ticklen.py:6(__init__)
     4569    0.009    0.000    0.028    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\hoverlabel\_font.py:6(__init__)
     4569    0.009    0.000    0.030    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_thicknessmode.py:6(__init__)
     4569    0.009    0.000    0.048    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_xanchor.py:6(__init__)
     4560    0.009    0.000    0.062    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_yref.py:6(__init__)
     4569    0.009    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_bordercolor.py:6(__init__)
     4569    0.009    0.000    0.019    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_color.py:6(__init__)
     4569    0.009    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_colorsrc.py:6(__init__)
     4569    0.008    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickprefix.py:6(__init__)
     4569    0.008    0.000    0.039    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_showticksuffix.py:8(__init__)
     4569    0.008    0.000    0.008    0.000 C:\Python34\lib\uuid.py:230(__str__)
     4569    0.008    0.000    0.019    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\hoverlabel\_bordercolor.py:6(__init__)
     4569    0.008    0.000    0.025    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\line\_width.py:6(__init__)
     4569    0.008    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\line\_simplify.py:6(__init__)
     4569    0.008    0.000    0.019    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_color.py:6(__init__)
     4560    0.008    0.000    0.029    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_ysizemode.py:6(__init__)
     4569    0.008    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\hoverlabel\font\_colorsrc.py:6(__init__)
     4569    0.008    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_outlinecolor.py:6(__init__)
     4569    0.008    0.000    0.027    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_colorbar.py:6(__init__)
     4569    0.008    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_text.py:6(__init__)
     4569    0.008    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_sizemin.py:6(__init__)
     4569    0.008    0.000    0.021    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_thickness.py:6(__init__)
     4569    0.008    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_colorsrc.py:6(__init__)
     4569    0.008    0.000    0.033    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_yanchor.py:6(__init__)
     2279    0.008    0.000    0.012    0.000 <frozen importlib._bootstrap>:56(_path_split)
     4569    0.008    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_arrayminus.py:6(__init__)
     4569    0.008    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_name.py:6(__init__)
     4569    0.008    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_uid.py:6(__init__)
     4569    0.008    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_separatethousands.py:8(__init__)
     4569    0.008    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_value.py:6(__init__)
     4569    0.008    0.000    0.024    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\_textfont.py:6(__init__)
     4569    0.008    0.000    0.016    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_showticklabels.py:6(__init__)
     9120    0.008    0.000    0.062    0.000 C:\Python34\lib\site-packages\pandas\core\dtypes\common.py:1049(is_datetime64_ns_dtype)
     4569    0.008    0.000    0.018    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_title.py:6(__init__)
     4569    0.008    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_connectgaps.py:6(__init__)
     4560    0.008    0.000    0.024    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\_line.py:6(__init__)
     4569    0.008    0.000    0.017    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\gradient\_typesrc.py:6(__init__)
     4569    0.008    0.000    0.021    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickwidth.py:6(__init__)
     4569    0.008    0.000    0.022    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_value.py:6(__init__)
     4569    0.008    0.000    0.027    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickfont.py:6(__init__)
     4569    0.008    0.000    0.020    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_sizeref.py:6(__init__)
     4569    0.008    0.000    0.021    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_ypad.py:6(__init__)
